Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
113649,14.84,2.34,14.70,13.28,178,0.71,1191,0.00,0.00,33.33,16,23.00,2.64,102,10.88,-3.92,1.86,0.00,9.41
113906,10.94,3.12,13.44,13.52,178,0.62,1272,0.00,0.00,33.33,16,26.50,2.71,102,10.88,-3.92,1.86,0.00,9.41
114164,13.28,3.12,14.24,13.44,178,0.61,1372,0.00,0.00,33.33,16,27.00,3.00,102,10.45,-4.50,1.88,0.00,9.41
114421,8.59,5.47,14.01,13.36,178,0.58,1469,0.00,0.00,33.33,16,35.50,2.81,102,9.87,-4.93,1.90,0.00,9.41
114677,6.25,5.47,14.13,13.36,178,0.55,1598,0.00,0.00,33.33,16,40.00,3.07,102,9.43,-5.37,1.92,0.00,9.41
114935,4.69,5.47,14.47,13.44,178,0.53,1672,0.00,0.00,33.33,16,42.50,3.21,102,8.85,-5.95,1.92,0.00,9.41
115192,4.69,5.47,14.59,13.52,178,0.44,1763,0.00,0.00,33.33,16,28.50,3.01,102,8.27,-6.53,1.92,0.00,9.41
115449,5.47,5.47,14.70,13.52,178,0.51,1848,0.00,0.00,33.33,16,28.50,3.15,102,8.13,-6.67,1.94,0.00,9.41
115706,4.69,5.47,14.59,13.52,178,0.49,1918,0.00,0.00,33.33,16,28.00,3.27,102,7.98,-6.82,1.94,0.00,9.41
115962,4.69,5.47,14.59,13.52,178,0.47,2046,0.00,0.00,33.33,16,27.50,3.49,102,7.84,-6.96,1.96,0.00,9.41
116220,6.25,5.47,14.70,13.60,178,0.46,2104,0.00,0.00,33.33,16,42.50,3.59,102,7.69,-7.11,1.96,0.00,9.41
116477,6.25,5.47,14.59,13.60,178,0.47,2140,0.00,0.00,33.33,16,30.50,3.65,102,7.40,-7.40,1.98,0.00,9.41
116734,4.69,5.47,14.47,13.36,178,0.45,2223,0.00,0.00,33.33,16,26.50,3.79,102,7.11,-7.69,1.98,0.00,9.41
116990,3.12,5.47,14.36,13.36,178,0.44,2268,0.00,0.00,33.33,16,31.00,3.39,102,6.96,-7.84,1.98,0.00,9.41
117247,2.34,5.47,14.47,13.28,178,0.44,2307,0.00,0.00,33.33,16,26.00,3.44,104,6.82,-7.98,1.98,0.00,9.41
117504,2.34,5.47,14.70,13.28,178,0.43,2372,0.00,0.00,33.33,16,26.00,3.56,104,6.67,-8.13,2.00,0.00,9.41
117760,3.12,5.47,14.59,13.28,178,0.46,2426,0.00,0.00,33.33,16,13.00,3.62,104,6.53,-8.27,2.02,0.00,10.98
118017,3.12,5.47,14.47,13.28,178,0.60,2470,0.00,0.00,33.33,16,28.50,4.22,104,7.40,-7.40,2.16,0.39,14.12
118274,3.91,5.47,14.81,13.28,178,0.63,2560,0.00,0.00,33.33,16,41.50,4.91,104,9.00,-5.80,2.28,1.96,14.90
118531,7.81,5.47,15.16,13.36,178,0.59,2686,0.00,0.00,33.33,16,42.00,5.73,104,9.29,-5.51,2.30,2.35,15.69
118788,8.59,5.47,14.70,13.28,178,0.66,2813,0.00,0.00,66.67,16,44.00,6.00,104,9.58,-5.22,2.38,3.53,16.86
119045,7.03,5.47,14.47,13.28,178,0.68,2986,0.00,0.00,66.67,16,35.50,6.37,104,10.16,-4.64,2.44,4.31,18.04
119301,4.69,5.47,14.24,13.44,178,0.75,3129,0.00,0.00,66.67,16,45.50,7.34,104,10.88,-3.92,2.54,6.27,20.78
119558,4.69,5.47,14.59,13.44,178,0.75,3358,0.00,0.00,66.67,16,31.00,7.88,104,11.46,-3.34,2.60,7.06,21.18
119816,2.34,5.47,14.47,13.44,178,0.75,3561,0.00,0.00,66.67,16,31.00,8.36,104,11.75,-3.05,2.64,7.45,21.57
120073,-2.34,5.47,14.24,13.28,178,0.78,3740,0.00,0.00,66.67,16,45.00,8.78,106,11.75,-3.05,2.68,7.45,21.57
120330,0.00,5.47,14.59,13.20,178,0.74,3894,0.00,0.00,66.67,16,31.00,9.14,106,11.61,-3.19,2.72,7.06,20.00
120587,-22.66,5.47,11.37,13.28,178,0.19,3840,0.00,0.00,66.67,16,13.00,4.92,106,4.50,-10.30,2.06,0.00,0.00
120843,0.00,5.47,11.71,13.28,178,0.19,3384,0.00,0.00,66.67,16,15.50,0.00,106,3.77,-10.88,1.90,0.00,0.00
121100,0.00,5.47,22.97,13.28,178,0.86,2829,0.00,0.00,66.67,16,20.00,6.04,106,9.58,-5.08,2.58,3.53,21.18
121357,0.00,5.47,16.54,13.52,178,0.85,2410,0.00,0.00,33.33,16,38.50,6.17,106,13.06,-1.60,2.46,7.45,21.57
121615,11.72,5.47,16.08,13.44,178,0.90,2430,0.00,0.00,33.33,16,44.50,6.74,106,13.20,-1.45,2.50,9.02,23.53
121871,17.19,5.47,14.59,13.44,178,0.94,2559,0.00,0.00,33.33,16,37.50,7.64,106,14.07,-0.58,2.56,10.20,28.24
122129,17.97,5.47,13.90,13.52,178,1.00,2698,0.00,0.00,33.33,16,36.50,8.63,106,14.65,0.00,2.64,10.20,32.16
122385,14.84,5.47,13.78,13.36,178,1.01,2800,0.00,0.00,33.33,16,37.00,8.96,106,15.24,0.58,2.70,10.20,33.73
122643,4.69,5.47,13.55,13.20,178,1.09,2909,0.00,0.00,66.67,16,45.00,8.69,106,15.67,1.02,2.76,10.20,34.51
122899,-1.56,4.69,14.13,13.20,178,1.10,3012,0.00,0.00,66.67,16,46.00,9.15,108,16.11,1.60,2.82,10.20,34.51
123155,-2.34,3.91,14.70,13.20,178,1.12,3148,0.00,0.00,66.67,16,36.50,9.40,108,16.54,1.89,2.88,10.20,35.29
123412,-0.78,3.12,14.47,13.20,178,1.16,3310,0.00,0.00,66.67,16,31.00,9.89,108,17.12,2.47,2.94,10.20,36.08
123669,-1.56,2.34,14.47,13.20,178,1.17,3446,0.00,0.00,66.67,16,31.00,11.03,108,17.85,3.19,3.00,10.20,36.86
123927,-1.56,2.34,14.70,13.20,178,1.24,3571,0.00,0.00,66.67,16,36.50,11.43,108,18.43,3.77,3.08,10.20,38.04
124183,-0.78,1.56,14.70,13.20,178,1.35,3748,0.00,0.00,66.67,16,31.00,12.79,106,19.44,4.79,3.20,10.98,39.61
124441,-1.56,0.00,14.70,13.28,178,1.46,3918,0.00,0.00,66.67,16,46.00,14.21,106,20.75,6.09,3.32,10.98,40.78
124698,-3.91,0.00,14.59,13.28,178,1.54,4074,0.00,-3.16,66.67,16,28.00,15.64,106,22.05,7.40,3.42,2.75,41.57
124955,-3.12,0.00,15.16,13.28,178,1.64,4247,0.00,-3.16,66.67,16,34.50,17.21,106,22.93,8.27,3.56,0.00,43.92
125212,0.00,0.00,11.71,13.28,178,1.68,4396,0.00,-5.27,66.67,16,26.00,22.60,106,23.36,8.71,3.64,0.00,45.10
125470,0.00,0.00,11.48,13.20,178,1.68,4670,0.00,-5.27,66.67,16,30.50,23.91,106,23.07,8.42,3.68,0.00,44.71
125727,0.00,0.00,11.25,13.12,178,1.69,4902,0.00,-5.27,66.67,16,32.50,25.10,104,22.78,8.13,3.74,0.00,44.71
125983,0.00,0.00,11.37,13.36,178,1.68,5094,0.00,0.00,66.67,16,35.50,26.41,104,22.49,7.84,3.78,0.00,44.71
126241,0.00,0.00,11.37,13.28,178,1.71,5342,0.00,0.00,66.67,16,35.00,27.35,104,22.20,7.55,3.84,0.00,43.92
126498,0.00,0.00,11.37,13.36,178,1.70,5458,0.00,0.00,66.67,16,31.00,28.28,104,21.76,7.11,3.88,0.00,42.75
126757,0.00,0.00,11.37,13.36,178,1.67,5660,0.00,0.00,66.67,16,31.00,28.98,104,21.47,6.82,3.92,0.00,40.78
127014,0.00,0.00,11.25,13.20,178,1.63,5859,-2.11,0.00,66.67,16,34.00,30.00,102,20.60,5.95,3.90,0.00,38.82
127271,0.00,0.00,11.37,13.36,178,1.53,6058,-2.11,0.00,66.67,16,29.00,29.75,102,20.02,4.93,3.90,0.00,36.47
127528,0.00,0.00,11.37,13.12,178,0.67,6112,0.00,0.00,66.67,16,29.00,29.99,102,11.03,-3.63,2.80,0.00,0.00
127786,0.00,0.00,11.83,13.52,178,0.61,5395,0.00,0.00,66.67,16,15.50,0.00,102,4.50,-10.16,2.88,0.00,0.00
128043,0.00,0.00,18.26,13.12,178,1.38,4759,0.00,0.00,66.67,16,25.00,18.27,102,16.25,1.60,3.48,10.59,61.96
128300,0.00,0.00,12.40,13.20,178,1.65,4496,0.00,-5.27,66.67,16,26.00,22.06,102,21.62,6.96,3.64,19.22,62.75
128556,0.00,0.00,11.25,13.36,178,1.97,4498,0.00,-5.27,66.67,16,26.00,27.25,102,25.97,11.32,3.80,23.53,62.75
128813,0.00,0.00,11.48,13.28,178,1.96,4632,0.00,-5.27,66.67,16,29.50,28.66,102,27.42,12.77,3.86,18.04,62.35
129071,0.00,0.00,11.60,13.20,178,1.85,4756,0.00,-6.33,66.67,16,25.00,27.39,102,25.97,11.32,3.82,13.73,60.78
129328,0.00,0.00,11.37,13.12,178,1.89,4918,0.00,-8.09,66.67,16,28.50,28.33,102,25.39,10.74,3.88,14.90,59.22
129585,0.00,0.00,11.48,13.36,178,1.83,5006,0.00,-4.22,66.67,16,42.00,29.09,102,25.68,10.88,3.88,12.55,55.29
129842,0.00,0.00,11.48,13.20,178,1.78,5119,0.00,-4.22,66.67,16,34.50,28.39,102,24.23,9.58,3.84,5.10,52.16
130099,0.00,0.00,11.60,13.44,178,1.74,5208,0.00,-5.27,66.67,16,34.00,27.78,102,23.51,8.85,3.84,4.71,50.98
130356,0.00,0.00,11.60,13.12,178,1.77,5274,0.00,-5.27,66.67,16,33.00,28.13,102,23.36,8.71,3.88,4.71,50.98
130614,0.00,0.00,11.60,13.12,178,1.78,5361,0.00,-5.27,66.67,16,26.00,28.59,102,23.51,8.85,3.90,3.53,50.20
130871,0.00,0.00,11.60,13.12,178,1.77,5478,0.00,-6.33,66.67,16,33.00,30.39,102,23.36,8.71,3.92,1.57,49.41
131128,0.00,0.00,11.60,13.36,178,1.75,5460,0.00,-6.33,66.67,16,29.50,29.81,102,23.07,8.42,3.92,0.00,46.67
131386,0.00,0.00,11.60,13.36,178,1.78,5593,0.00,-6.33,66.67,16,25.00,29.83,100,22.78,8.13,3.94,0.00,46.27
131643,0.00,0.00,11.48,13.44,178,1.76,5660,0.00,-6.33,66.67,16,27.50,30.19,100,22.49,7.84,3.96,0.00,43.92
131900,0.00,0.00,11.48,13.12,178,1.72,5751,0.00,-6.33,66.67,16,39.00,30.67,100,21.91,7.25,3.94,0.00,42.35
132157,0.00,0.00,11.60,13.36,178,1.66,5827,0.00,-6.33,66.67,16,39.00,29.84,100,21.47,6.82,3.94,0.00,40.78
132414,0.00,0.00,11.48,13.20,178,1.59,5938,0.00,-6.33,66.67,16,30.50,30.40,100,20.46,5.80,3.90,0.00,37.25
132672,0.00,0.00,11.94,13.36,178,0.45,5928,0.00,0.00,66.67,16,13.00,29.09,100,9.58,-5.08,2.40,0.00,0.00
132929,0.00,0.00,12.06,13.44,178,0.57,5023,0.00,0.00,66.67,16,13.00,9.64,100,5.08,-9.58,2.68,0.00,0.00
133185,0.00,0.00,13.67,13.20,178,1.05,4650,0.00,0.00,66.67,16,25.00,12.89,100,12.48,-2.18,3.20,2.35,41.96
133442,0.00,0.00,12.98,13.36,178,1.33,4233,0.00,0.00,66.67,16,46.00,16.01,100,18.28,3.63,3.26,10.98,44.71
133700,0.00,0.00,11.83,13.44,178,1.54,4287,0.00,-8.09,66.67,16,26.00,19.82,100,21.33,6.67,3.46,12.55,44.71
133956,0.00,0.00,11.48,13.44,178,1.69,4273,0.00,-8.09,66.67,16,27.50,21.88,100,23.36,8.71,3.58,6.67,44.71
134214,0.00,0.00,11.60,13.44,178,1.63,4310,0.00,0.00,66.67,16,31.00,21.15,100,23.36,8.71,3.54,0.00,43.92
134469,0.00,0.00,11.60,13.44,178,1.63,4350,0.00,0.00,66.67,0,31.00,21.34,100,23.36,8.71,3.58,0.00,43.92
134727,0.00,0.00,11.37,13.28,178,1.62,4401,0.00,0.00,66.67,0,26.00,26.29,100,23.36,8.71,3.58,0.00,43.14
134985,0.00,0.00,11.37,13.20,178,1.64,4396,-2.11,0.00,66.67,0,39.00,26.26,100,23.07,8.42,3.58,0.00,42.35
135241,0.00,0.00,11.48,13.20,178,1.62,4470,-2.11,0.00,66.67,0,31.50,26.70,100,22.93,8.27,3.58,0.00,41.18
135498,0.00,0.00,11.48,13.36,178,1.60,4467,-2.11,0.00,66.67,0,27.00,26.68,100,22.49,7.84,3.58,0.00,38.43
135755,0.00,0.00,11.48,13.44,178,1.56,4542,-2.11,0.00,66.67,0,28.50,26.16,100,22.20,7.55,3.60,0.00,35.69
136012,0.00,0.00,11.60,13.36,178,0.82,4486,0.00,0.00,66.67,0,15.50,16.27,100,8.13,-6.53,2.90,0.00,0.00
136268,0.00,0.00,12.06,13.20,178,0.60,4302,0.00,0.00,66.67,0,13.00,0.00,100,5.08,-9.58,2.58,0.00,0.00
136524,0.00,0.78,23.89,13.44,178,0.27,3826,0.00,0.00,66.67,0,15.50,0.00,100,5.51,-9.14,2.04,0.00,0.00
136782,0.00,1.56,24.12,13.52,178,0.29,3334,0.00,0.00,66.67,0,13.00,0.00,100,5.80,-8.85,1.92,0.00,0.00
137039,0.00,2.34,24.00,13.52,178,0.27,2868,0.00,0.00,66.67,0,13.00,0.00,100,5.66,-9.14,1.86,0.00,0.00
137295,0.00,2.34,24.12,13.68,178,0.23,2515,0.00,0.00,33.33,0,13.00,0.00,100,5.37,-9.29,1.82,0.00,0.00
137553,0.00,1.56,24.23,13.68,178,0.27,2191,0.00,0.00,33.33,0,13.00,0.00,100,5.37,-9.29,1.70,0.00,0.00
137810,0.00,1.56,24.46,13.60,178,0.23,1873,0.00,0.00,33.33,0,13.00,0.00,100,5.80,-8.85,1.62,0.00,0.00
138066,0.00,1.56,24.35,13.60,178,0.33,1520,0.00,0.00,33.33,0,13.00,0.00,100,6.24,-8.42,1.58,0.00,0.00
138324,0.00,1.56,24.35,13.60,178,0.29,1266,0.00,0.00,33.33,0,11.00,2.43,100,7.11,-7.55,1.48,0.00,0.00
138581,0.00,1.56,12.86,13.68,178,0.17,1450,0.00,0.00,33.33,0,13.00,2.16,100,5.80,-8.85,1.32,0.00,0.00
138837,0.00,0.78,11.25,13.60,178,0.17,1608,0.00,0.00,33.33,0,13.00,2.06,100,4.93,-9.72,1.40,0.00,0.00
139093,0.00,0.78,11.71,13.52,180,0.17,1692,0.00,0.00,33.33,0,13.00,1.81,100,4.35,-10.30,1.40,0.00,0.00
139351,-3.12,-1.56,11.94,13.44,180,0.18,1679,0.00,0.00,33.33,0,13.00,1.79,100,4.06,-10.59,1.42,0.00,0.00
139608,-3.12,-1.56,13.78,13.44,180,0.18,1615,0.00,0.00,33.33,0,13.00,1.72,100,4.06,-10.59,1.42,0.00,0.00
139864,-3.12,-1.56,13.90,13.60,180,0.19,1556,0.00,0.00,33.33,0,13.00,1.66,100,4.35,-10.30,1.36,0.00,0.00
140121,-3.12,-1.56,14.01,13.60,180,0.18,1514,0.00,0.00,33.33,0,13.00,1.62,100,4.50,-10.16,1.40,0.00,0.00
140378,-2.34,-1.56,14.13,13.60,180,0.17,1496,0.00,0.00,33.33,0,13.00,1.91,100,4.50,-10.16,1.36,0.00,0.00
140635,-2.34,-1.56,14.47,13.60,180,0.16,1462,0.00,0.00,33.33,0,13.00,1.55,100,4.64,-10.01,1.26,0.00,0.00
140892,-1.56,-1.56,14.70,13.60,180,0.14,1457,0.00,0.00,33.33,0,13.00,1.55,102,4.50,-10.16,1.24,0.00,0.00
141149,-0.78,-1.56,14.81,13.60,180,0.14,1440,0.00,0.00,33.33,0,16.50,1.54,102,4.06,-10.59,1.22,0.00,0.00
141406,0.00,-1.56,13.90,13.60,180,0.11,1426,0.00,0.00,33.33,0,19.00,1.52,102,3.77,-10.88,1.16,0.00,0.00
141662,-2.34,-1.56,12.63,13.68,180,0.13,1397,0.00,0.00,33.33,0,19.50,1.49,102,3.77,-10.88,1.22,0.00,0.00
141919,-3.91,-1.56,11.94,13.68,180,0.13,1372,0.00,0.00,33.33,0,19.00,1.46,102,3.77,-10.88,1.20,0.00,0.00
142175,-6.25,-1.56,11.83,13.60,180,0.16,1370,0.00,0.00,33.33,0,16.50,1.46,102,3.77,-10.88,1.24,0.00,0.00
142432,-7.81,-1.56,11.83,13.52,180,0.13,1360,0.00,0.00,33.33,0,16.00,1.45,102,3.77,-10.88,1.22,0.00,0.00
142689,-10.16,-1.56,11.83,13.44,180,0.14,1340,0.00,0.00,33.33,0,16.50,1.43,102,3.77,-10.88,1.26,0.00,0.00
142945,-11.72,-1.56,11.83,13.44,180,0.12,1320,0.00,0.00,33.33,0,17.00,1.41,102,3.77,-10.88,1.18,0.00,0.00
143202,-14.06,-1.56,11.83,13.52,180,0.12,1312,0.00,0.00,33.33,0,16.50,1.40,102,3.77,-10.88,1.18,0.00,0.00
143458,-15.62,-1.56,11.83,13.52,180,0.12,1321,0.00,0.00,33.33,0,15.00,1.41,102,3.77,-10.88,1.18,0.00,0.00
143716,-17.97,-1.56,11.94,13.52,180,0.14,1299,0.00,0.00,33.33,0,14.00,1.68,102,3.77,-10.88,1.28,0.00,0.00
143973,-19.53,-1.56,11.94,13.60,180,0.14,1295,0.00,0.00,33.33,0,16.50,1.38,102,3.77,-10.88,1.28,0.00,0.00
144229,-21.09,-1.56,12.06,13.52,180,0.11,1289,0.00,0.00,33.33,0,14.00,1.37,102,3.77,-10.88,1.14,0.00,0.00
144485,-22.66,-1.56,11.94,13.60,180,0.01,1271,0.00,0.00,33.33,0,16.00,1.36,102,3.77,-10.88,1.16,0.00,0.00
144742,-24.22,-1.56,12.06,13.60,180,0.15,1279,0.00,0.00,33.33,0,14.00,1.36,102,3.77,-10.88,1.24,0.00,0.00
145000,-25.00,-1.56,12.29,13.68,180,0.15,1433,0.00,0.00,33.33,0,13.00,1.53,102,3.77,-10.88,1.28,0.00,0.00
145258,0.00,-1.56,12.29,13.60,180,0.14,1812,0.00,0.00,33.33,0,13.00,1.93,102,3.19,-11.46,1.34,0.00,0.00
145515,0.00,-1.56,12.06,13.44,180,0.10,2294,0.00,0.00,33.33,0,13.00,0.00,102,2.90,-11.75,1.30,0.00,0.00
145773,0.00,-1.56,13.90,13.28,180,0.06,3280,0.00,0.00,66.67,0,15.50,0.00,102,2.47,-12.19,1.26,0.00,0.00
146030,0.00,-1.56,23.66,13.28,180,0.05,3116,0.00,0.00,66.67,0,13.00,0.00,102,2.32,-12.33,1.18,0.00,0.00
146287,0.00,-1.56,25.27,13.52,181,0.07,3057,0.00,0.00,66.67,0,13.00,0.00,102,2.32,-12.33,1.26,0.00,0.00
146546,0.00,-0.78,24.23,13.52,181,0.15,3061,0.00,0.00,66.67,0,15.50,0.00,102,3.19,-11.46,1.66,0.00,0.00
146802,0.00,-0.78,24.46,13.52,181,0.16,2982,0.00,0.00,66.67,0,15.50,0.00,102,3.19,-11.46,1.56,0.00,0.00
147060,0.00,-1.56,24.12,13.52,181,0.11,2920,0.00,0.00,66.67,0,13.00,0.00,102,2.76,-11.90,1.44,0.00,0.00
147317,0.00,-1.56,24.46,13.52,181,0.10,2850,0.00,0.00,66.67,0,15.50,0.00,102,2.61,-12.04,1.42,0.00,0.00
147574,0.00,-1.56,24.23,13.52,181,0.10,2798,0.00,0.00,66.67,0,13.00,0.00,102,2.47,-12.19,1.40,0.00,0.00
147832,0.00,-1.56,24.58,13.52,181,0.08,2720,0.00,0.00,66.67,0,13.00,0.00,102,2.18,-12.48,1.28,0.00,0.00
148089,0.00,-1.56,24.58,13.60,181,0.09,2494,0.00,0.00,33.33,0,13.00,0.00,102,2.18,-12.48,1.32,0.00,0.00
148346,0.00,-1.56,24.58,13.60,181,0.14,2072,0.00,0.00,33.33,0,13.00,0.00,102,2.90,-11.75,1.38,0.00,0.00
148603,0.00,-1.56,24.81,13.60,181,0.17,1679,0.00,0.00,33.33,0,15.50,0.00,102,3.19,-11.46,1.40,0.00,0.00
148861,0.00,-1.56,24.12,13.44,181,0.20,1308,0.00,0.00,33.33,0,21.00,0.00,102,3.63,-11.17,1.34,0.00,0.00
149118,0.00,-1.56,24.69,13.60,181,0.22,1186,0.00,0.00,33.33,0,19.00,1.27,102,4.21,-10.59,1.36,0.00,0.00
149375,0.00,-1.56,21.36,13.52,181,0.15,1652,0.00,0.00,33.33,0,15.50,1.76,102,3.48,-11.32,1.34,0.00,0.00
149632,0.00,-1.56,11.94,13.52,181,0.13,2015,0.00,0.00,33.33,0,15.50,2.15,102,2.90,-11.90,1.34,0.00,0.00
149889,0.00,-1.56,12.63,13.68,180,0.12,2283,0.00,0.00,33.33,0,15.50,0.00,102,3.05,-11.75,1.40,0.00,0.00
150147,0.00,-1.56,12.75,13.68,180,0.11,2642,0.00,0.00,33.33,0,15.50,0.00,102,2.47,-12.33,1.42,0.00,0.00
150403,0.00,-1.56,17.80,13.52,180,0.12,2746,0.00,0.00,66.67,0,15.50,0.00,102,2.47,-12.33,1.46,0.00,0.00
150660,0.00,-0.78,25.27,13.68,180,0.13,2633,0.00,0.00,33.33,0,15.50,0.00,102,2.47,-12.19,1.44,0.00,0.00
150918,0.00,-1.56,24.35,13.60,180,0.13,2560,0.00,0.00,33.33,0,15.50,0.00,102,2.61,-12.19,1.44,0.00,0.00
151175,0.00,-1.56,24.58,13.60,180,0.13,2393,0.00,0.00,33.33,0,15.50,0.00,102,2.76,-12.04,1.44,0.00,0.00
151433,0.00,-1.56,24.81,13.60,180,0.14,2314,0.00,0.00,33.33,0,15.50,0.00,102,2.90,-11.90,1.42,0.00,0.00
