Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
0,-15.62,-1.56,14.47,13.36,174,0.61,1822,0.00,0.00,33.33,16,29.00,3.11,68,1.00,-7.69,1.88,0.00,7.84
257,-17.97,-1.56,14.47,13.60,174,0.80,1914,0.00,0.00,33.33,16,30.00,3.68,68,2.50,-6.82,2.02,0.00,10.20
514,-25.00,-1.56,13.55,13.60,174,0.81,2026,0.00,0.00,33.33,16,28.50,3.46,68,3.50,-6.09,2.04,0.00,10.59
772,-25.00,-1.56,14.36,13.68,174,0.85,2127,0.00,0.00,33.33,16,28.00,4.08,68,4.00,-6.09,2.08,0.00,10.98
1029,-25.00,-1.56,14.13,13.76,174,0.87,2261,0.00,0.00,33.33,16,27.50,4.34,68,4.50,-6.09,2.10,0.00,11.37
1287,-25.00,-1.56,13.67,13.84,174,0.85,2392,0.00,0.00,33.33,16,28.00,4.52,68,4.50,-6.53,2.14,0.00,11.76
1544,-25.00,-1.56,13.67,13.84,174,0.83,2527,0.00,0.00,33.33,16,29.00,4.76,68,4.00,-6.82,2.14,0.00,11.76
1801,-25.00,-1.56,13.78,13.84,174,0.81,2611,0.00,0.00,33.33,16,29.50,4.42,68,3.50,-6.96,2.16,0.00,11.76
2059,-25.00,-1.56,13.55,13.92,174,0.78,2741,0.00,0.00,33.33,16,30.50,4.63,68,3.50,-7.25,2.16,0.00,11.76
2316,-25.00,-1.56,13.55,13.68,174,0.75,2822,0.00,0.00,33.33,16,32.50,4.79,68,3.50,-7.40,2.18,0.00,11.76
2574,-25.00,-1.56,13.32,13.76,174,0.74,2880,0.00,0.00,66.67,16,33.00,4.92,68,3.00,-7.40,2.18,0.00,11.76
2832,-25.00,-1.56,13.67,13.68,174,0.72,2986,0.00,0.00,66.67,16,34.00,5.10,68,3.00,-7.40,2.20,0.00,12.16
3089,-25.00,-1.56,13.90,13.68,174,0.70,3110,0.00,0.00,66.67,16,35.50,5.31,68,3.00,-7.40,2.22,0.00,12.55
3345,-25.00,-1.56,13.90,13.68,174,0.70,3183,0.00,0.00,66.67,16,36.00,5.43,68,3.00,-7.25,2.22,0.39,12.55
3602,-25.00,-1.56,14.01,13.60,174,0.69,3269,0.00,0.00,66.67,16,36.50,5.58,68,2.50,-7.40,2.24,0.39,12.55
3859,-25.00,-1.56,14.13,13.60,174,0.20,3324,0.00,0.00,66.67,16,38.00,3.55,68,0.00,-9.87,1.58,0.00,0.00
4117,0.00,0.00,11.71,13.60,174,0.18,2994,0.00,0.00,66.67,16,23.50,0.00,68,0.00,-11.46,1.60,0.00,0.00
4374,0.00,0.00,11.94,13.76,174,0.15,2486,0.00,0.00,33.33,16,15.50,0.00,68,0.00,-11.61,1.44,0.00,0.00
4631,0.00,-1.56,20.90,13.76,174,0.79,2185,0.00,0.00,33.33,16,20.00,4.66,68,1.00,-7.69,2.10,0.00,10.98
4888,-12.50,-1.56,12.40,13.76,174,1.00,1912,0.00,0.00,33.33,16,26.00,4.66,68,4.50,-5.51,2.12,0.00,11.37
5146,-25.00,-1.56,11.71,13.76,174,0.98,1972,0.00,0.00,33.33,16,26.00,4.21,68,4.50,-5.08,2.10,0.00,11.76
5403,-24.22,-1.56,13.09,13.84,174,0.99,2047,0.00,0.00,33.33,16,26.50,4.26,68,4.50,-4.93,2.14,0.00,11.76
5661,-25.00,-1.56,13.55,13.84,176,0.97,2096,0.00,0.00,33.33,16,27.00,4.40,68,4.50,-4.93,2.14,0.00,12.16
5919,-25.00,-1.56,13.67,13.84,176,1.00,2141,0.00,0.00,33.33,16,11.00,4.57,68,4.50,-4.64,2.18,0.39,13.33
6176,-25.00,-1.56,14.13,13.84,176,1.07,2138,0.00,0.00,33.33,16,24.50,4.56,68,4.50,-4.21,2.26,2.35,14.51
6434,-25.00,-1.56,14.70,13.76,176,1.05,2242,0.00,0.00,33.33,16,23.50,4.78,68,4.50,-3.77,2.28,3.14,15.29
6691,-24.22,-1.56,14.81,13.68,176,1.07,2258,0.00,0.00,33.33,16,22.50,4.82,68,4.50,-3.63,2.30,3.53,15.29
6949,-24.22,-1.56,14.81,13.68,176,1.08,2330,0.00,0.00,33.33,16,22.50,4.97,68,4.50,-3.63,2.34,3.92,15.69
7206,-23.44,-1.56,14.81,13.68,176,1.07,2441,0.00,0.00,33.33,16,22.50,5.21,68,4.50,-3.63,2.36,4.71,16.47
7464,-21.88,-1.56,15.04,13.60,176,1.11,2454,0.00,-0.70,33.33,16,20.00,5.76,68,4.00,-3.19,2.40,5.49,17.25
7721,-19.53,-1.56,15.04,13.68,176,1.14,2516,0.00,-0.70,33.33,16,19.50,5.90,68,4.00,-2.90,2.46,6.67,18.04
7978,-18.75,-1.56,14.81,13.76,176,1.14,2605,0.00,0.00,33.33,16,20.50,6.11,68,4.00,-2.61,2.48,7.84,18.82
8235,-17.97,0.00,14.70,13.76,176,1.15,2652,0.00,0.00,33.33,16,21.00,6.79,68,4.50,-2.47,2.50,8.24,19.22
8492,-19.53,0.00,14.81,13.76,176,1.15,2712,0.00,0.00,33.33,16,21.00,6.95,68,4.50,-2.32,2.54,8.63,19.61
8748,-16.41,0.00,15.04,13.84,176,1.15,2833,0.00,0.00,33.33,16,21.50,7.09,68,4.50,-2.18,2.58,9.02,20.00
9005,-17.97,0.00,14.70,13.76,176,1.14,2864,0.00,0.00,66.67,16,22.00,7.29,68,4.50,-2.03,2.60,9.41,20.39
9261,-17.19,-0.78,14.81,13.76,176,1.14,2920,0.00,0.00,66.67,16,22.50,7.48,68,4.50,-1.74,2.62,10.20,20.78
9518,-15.62,-0.78,14.93,13.76,176,1.12,3020,0.00,0.00,66.67,16,23.00,7.73,68,4.50,-1.60,2.64,10.20,21.18
9776,-15.62,-0.78,14.93,13.76,176,1.12,3055,0.00,0.00,66.67,16,23.50,7.82,68,4.50,-1.45,2.68,10.59,21.18
10033,-14.84,-0.78,14.93,13.60,176,1.09,3174,0.00,0.00,66.67,16,24.50,8.12,68,4.50,-1.45,2.68,10.59,21.18
10291,-13.28,-0.78,15.04,13.60,176,1.09,3237,0.00,0.00,66.67,16,25.00,8.29,68,4.50,-1.45,2.70,10.98,21.57
10548,-14.06,-0.78,14.81,13.60,176,1.07,3340,0.00,0.00,66.67,16,25.50,8.55,68,4.50,-1.31,2.72,10.98,21.57
10805,-13.28,-0.78,15.04,13.60,176,1.07,3412,0.00,0.00,66.67,16,26.00,8.73,68,4.50,-1.31,2.74,10.98,21.57
11062,-13.28,-0.78,14.59,13.60,176,1.06,3478,0.00,0.00,66.67,16,26.50,8.90,68,4.50,-1.31,2.76,10.98,21.96
11320,-11.72,-0.78,14.81,13.68,176,1.07,3582,0.00,0.00,66.67,16,27.00,9.17,68,4.50,-1.31,2.80,11.37,21.96
11577,-10.16,-0.78,14.81,13.68,176,1.05,3635,0.00,0.00,66.67,16,27.00,9.31,68,4.50,-1.31,2.82,11.37,21.96
11835,-10.94,-0.78,14.81,13.76,176,1.05,3733,0.00,0.00,66.67,16,28.00,9.47,68,4.50,-1.31,2.84,11.37,21.96
12092,-9.38,-0.78,15.27,13.76,176,0.90,3792,0.00,0.00,66.67,16,28.50,8.90,68,4.50,-2.76,2.62,1.18,0.00
12349,0.00,-1.56,11.83,13.76,178,0.69,3451,0.00,0.00,66.67,16,26.00,0.00,68,0.00,-10.88,2.16,0.00,0.00
12606,0.00,-1.56,11.60,13.68,178,0.63,3013,0.00,0.00,66.67,16,15.50,0.00,68,0.00,-11.32,2.08,0.00,0.00
12865,0.00,-1.56,18.72,13.84,178,0.86,2608,0.00,0.00,33.33,16,26.00,5.56,68,2.00,-8.13,2.24,0.78,13.73
13125,-16.41,-1.56,11.94,13.60,178,0.99,2620,0.00,0.00,33.33,16,27.50,6.15,68,4.50,-4.93,2.36,3.53,15.29
13382,-16.41,-1.56,13.78,13.68,178,0.99,2668,0.00,0.00,33.33,16,27.00,6.26,68,4.50,-4.50,2.36,3.53,15.29
13638,-18.75,-1.56,13.67,13.68,178,1.02,2676,0.00,0.00,33.33,16,27.00,6.28,68,4.50,-4.35,2.40,4.31,16.08
13896,-15.62,-1.56,13.90,13.68,178,1.07,2708,0.00,0.00,33.33,16,25.00,6.36,68,4.50,-3.77,2.48,5.49,17.65
14154,-17.97,-0.78,14.24,13.68,178,1.11,2762,0.00,0.00,33.33,16,22.00,6.48,68,4.50,-2.76,2.54,7.84,19.22
14411,-17.19,-0.78,14.81,13.76,178,1.14,2766,0.00,0.00,33.33,16,21.50,7.08,68,4.50,-2.32,2.56,8.63,20.00
14669,-16.41,-0.78,14.70,13.60,178,1.16,2765,0.00,0.00,33.33,16,21.00,7.08,68,4.50,-1.89,2.58,9.80,20.78
14926,-17.19,-0.78,14.81,13.76,178,1.18,2838,0.00,0.00,66.67,16,21.00,7.14,68,4.50,-1.60,2.62,10.20,21.18
15184,-15.62,-0.78,14.70,13.76,178,1.18,2881,0.00,0.00,66.67,16,21.00,7.28,68,4.50,-1.16,2.64,10.98,21.96
15442,-13.28,-0.78,14.93,13.76,178,1.19,2854,0.00,0.00,66.67,16,21.00,7.37,68,4.50,-0.87,2.68,11.76,21.96
15698,-13.28,-0.78,15.04,13.76,178,1.18,2912,0.00,0.00,66.67,16,21.50,8.16,68,4.50,-0.73,2.70,12.16,22.35
15956,-13.28,-0.78,14.93,13.76,178,1.20,2947,0.00,0.00,66.67,16,21.50,8.17,68,4.50,-0.44,2.70,12.55,22.75
16213,-12.50,-0.78,14.81,13.76,178,1.20,2986,0.00,0.00,66.67,16,22.00,8.28,68,4.50,-0.29,2.72,12.55,23.14
16470,-14.06,-0.78,14.81,13.60,178,1.18,3050,0.00,0.00,66.67,16,22.50,8.46,68,4.50,-0.15,2.72,12.55,23.14
16728,-10.94,-0.78,15.16,13.60,178,1.20,3052,0.00,0.00,66.67,16,22.50,8.46,68,4.50,0.00,2.76,12.94,23.53
16985,-10.94,-0.78,14.93,13.60,178,1.19,3108,0.00,0.00,66.67,16,22.50,8.62,68,4.50,0.15,2.76,12.94,23.53
17242,-11.72,-0.78,14.70,13.60,178,1.20,3134,0.00,0.00,66.67,16,22.50,8.69,68,4.50,0.15,2.78,12.94,23.53
17500,-10.16,-0.78,14.81,13.68,178,1.18,3190,0.00,0.00,66.67,16,23.00,8.85,68,4.50,0.15,2.80,12.94,23.53
17757,-8.59,-0.78,14.81,13.68,178,1.18,3213,0.00,0.00,66.67,16,23.50,8.91,68,4.50,0.29,2.80,12.94,23.53
18015,-9.38,-0.78,14.70,13.68,178,1.16,3288,0.00,0.00,66.67,16,23.50,9.12,68,4.50,0.29,2.82,13.33,23.53
18272,-8.59,-1.56,14.93,13.76,180,1.17,3330,0.00,0.00,66.67,16,24.00,9.24,68,4.50,0.29,2.82,12.94,23.53
18530,-9.38,-1.56,15.04,13.68,180,1.16,3375,0.00,0.00,66.67,16,24.00,9.33,68,4.50,0.29,2.84,12.94,23.53
18786,-10.16,-1.56,14.70,13.76,180,1.15,3384,0.00,0.00,66.67,16,24.50,9.45,68,4.50,0.29,2.84,12.94,23.14
19044,-7.81,-1.56,14.81,13.76,180,1.15,3428,0.00,0.00,66.67,16,25.00,9.55,68,4.50,0.29,2.86,12.94,23.14
19302,-8.59,-1.56,14.81,13.76,180,1.14,3466,0.00,0.00,66.67,16,25.00,9.67,68,4.50,0.15,2.86,12.55,23.14
19559,-10.16,-1.56,14.81,13.76,180,1.13,3521,0.00,0.00,66.67,16,25.50,9.76,68,4.50,0.15,2.88,12.55,23.14
19816,-7.81,-1.56,14.93,13.60,180,1.14,3541,0.00,0.00,66.67,16,25.50,9.82,68,4.50,0.00,2.90,12.55,22.75
20073,-10.16,-1.56,14.70,13.60,180,1.13,3623,0.00,0.00,66.67,16,26.00,10.05,68,4.50,-0.15,2.90,12.55,22.75
20331,-7.81,-1.56,14.93,13.60,180,1.12,3653,0.00,0.00,66.67,16,26.00,9.35,68,4.50,-0.15,2.90,12.16,22.35
20589,-9.38,-1.56,14.70,13.60,180,1.12,3692,0.00,0.00,66.67,16,26.50,9.45,68,4.50,-0.29,2.90,11.76,22.35
20846,-9.38,-1.56,14.70,13.60,180,1.10,3742,0.00,0.00,66.67,16,27.00,9.58,68,4.50,-0.44,2.90,11.37,21.96
21103,-8.59,-1.56,15.16,13.68,180,1.10,3767,0.00,0.00,66.67,16,27.00,9.64,68,4.50,-0.58,2.90,11.37,21.96
21360,-8.59,-1.56,14.70,13.68,180,1.11,3784,0.00,0.00,66.67,16,27.50,9.69,68,4.50,-0.58,2.90,10.98,21.57
21617,-10.16,-1.56,14.70,13.68,180,1.09,3866,0.00,0.00,66.67,16,28.00,9.77,68,4.50,-0.73,2.90,10.59,21.18
21874,-9.38,-1.56,14.81,13.68,180,1.06,3896,0.00,0.00,66.67,16,28.50,9.97,68,4.50,-0.87,2.92,10.59,21.18
22132,-7.81,-1.56,14.81,13.60,180,1.06,3937,0.00,0.00,66.67,16,28.50,10.08,68,4.50,-1.02,2.90,10.59,21.18
22390,-10.16,-1.56,14.47,13.68,180,1.07,3970,0.00,0.00,66.67,16,29.00,10.16,68,4.50,-1.02,2.92,10.20,21.18
22647,-10.94,-2.34,14.47,13.68,180,1.04,3983,0.00,0.00,66.67,16,29.50,10.20,68,4.50,-1.16,2.92,10.20,20.78
22904,-9.38,-2.34,15.04,13.68,180,1.03,4034,0.00,0.00,66.67,16,29.50,10.37,68,4.50,-1.31,2.92,10.20,20.78
23162,-9.38,-2.34,14.93,13.76,180,1.01,4087,0.00,0.00,66.67,16,29.50,10.46,68,4.50,-1.45,2.92,9.80,20.39
23420,-8.59,-2.34,15.04,13.76,180,1.00,4123,0.00,0.00,66.67,16,30.50,10.55,68,4.50,-1.74,2.92,9.41,20.39
23677,-10.16,-2.34,14.59,13.60,180,0.98,4134,0.00,0.00,66.67,16,31.00,9.70,68,4.50,-2.03,2.90,9.41,20.00
23935,-10.16,-2.34,14.70,13.60,180,0.98,4176,0.00,0.00,66.67,16,32.00,9.80,68,4.50,-2.32,2.90,9.02,20.00
24192,-8.59,-2.34,14.81,13.68,180,0.97,4213,0.00,0.00,66.67,16,32.50,9.89,68,4.50,-2.61,2.88,8.63,19.61
24450,-7.81,-2.34,14.81,13.76,180,0.94,4247,0.00,0.00,66.67,16,32.50,10.01,68,4.50,-2.76,2.88,8.63,19.61
24707,0.00,-2.34,12.98,13.68,180,0.92,4264,0.00,0.00,66.67,16,33.00,10.91,68,4.50,-3.05,2.86,8.24,19.22
24964,0.00,-2.34,12.06,13.60,180,0.91,4332,0.00,0.00,66.67,16,33.50,11.09,68,4.50,-3.19,2.88,8.24,19.22
25222,0.00,-2.34,12.17,13.68,180,0.91,4340,0.00,0.00,66.67,16,34.00,11.11,68,4.50,-3.34,2.88,8.24,19.22
25478,0.00,-2.34,12.06,13.76,180,0.90,4398,0.00,0.00,66.67,16,34.00,11.28,68,4.50,-3.34,2.88,8.24,19.22
25736,0.00,-2.34,12.17,13.60,180,0.91,4414,0.00,0.00,66.67,16,34.00,11.30,68,4.50,-3.34,2.90,8.24,19.61
25993,0.00,-2.34,12.17,13.60,180,0.92,4475,0.00,0.00,66.67,16,34.00,12.41,70,4.50,-3.19,2.90,8.63,19.61
26250,0.00,-2.34,11.94,13.68,180,0.97,4472,0.00,0.00,66.67,16,32.50,12.38,70,4.50,-2.76,2.96,9.02,20.39
26508,0.00,-2.34,11.71,13.68,180,1.01,4499,0.00,0.00,66.67,16,31.50,13.44,70,4.50,-2.47,3.00,9.80,20.39
26765,0.00,-2.34,11.71,13.52,180,1.05,4542,0.00,0.00,66.67,16,31.50,14.54,70,4.50,-2.03,3.06,10.20,20.78
27023,0.00,-2.34,11.60,13.68,180,1.07,4615,0.00,0.00,66.67,16,31.00,14.62,70,4.50,-1.74,3.08,10.20,20.78
27280,0.00,-2.34,11.60,13.76,178,1.08,4655,0.00,0.00,66.67,16,31.00,14.90,70,4.50,-1.60,3.10,10.20,20.78
27538,0.00,-2.34,11.71,13.52,178,1.10,4702,0.00,0.00,66.67,16,31.50,16.05,70,4.50,-1.60,3.14,10.20,20.78
27795,0.00,-2.34,11.71,13.68,178,1.10,4705,0.00,0.00,66.67,16,31.50,16.06,70,4.50,-1.60,3.16,9.80,20.78
28052,0.00,-2.34,11.71,13.76,178,1.10,4741,0.00,0.00,66.67,16,32.00,16.18,70,4.50,-1.60,3.14,9.41,20.39
28310,0.00,-2.34,11.71,13.68,178,1.12,4829,0.00,0.00,66.67,16,32.00,16.48,70,4.50,-1.31,3.22,10.20,21.18
28568,0.00,-2.34,11.83,13.68,178,1.28,4814,0.00,0.00,66.67,16,29.50,18.48,70,4.50,-0.15,3.32,10.59,23.53
28825,0.00,-2.34,11.83,13.60,176,1.37,4931,0.00,0.00,66.67,16,26.00,19.99,70,4.50,1.31,3.46,10.98,24.71
29082,0.00,-2.34,11.83,13.68,176,1.50,4934,0.00,0.00,66.67,16,24.50,22.10,70,4.50,2.61,3.54,6.67,25.49
29339,0.00,-2.34,11.83,13.60,176,1.46,5054,0.00,0.00,66.67,16,24.50,22.38,70,4.50,2.76,3.54,0.00,26.67
29597,0.00,-2.34,11.83,13.52,176,1.53,5071,0.00,0.00,66.67,16,24.00,22.72,70,4.50,3.05,3.60,0.00,28.24
29854,0.00,-2.34,11.83,13.60,176,1.55,5133,0.00,0.00,66.67,16,22.50,24.09,70,4.50,3.77,3.64,0.00,28.63
30111,0.00,-2.34,11.94,13.52,176,1.55,5197,0.00,0.00,66.67,16,23.00,24.39,70,4.50,3.63,3.64,0.00,28.63
30369,0.00,-2.34,11.94,13.52,174,1.55,5256,0.00,0.00,66.67,16,23.50,24.67,70,4.50,3.48,3.66,0.00,28.63
30627,0.00,-2.34,11.94,13.60,174,1.52,5308,0.00,0.00,66.67,16,23.50,24.00,70,4.50,3.19,3.66,0.00,28.63
30884,0.00,-2.34,11.94,13.68,174,1.51,5357,0.00,0.00,66.67,16,25.00,24.00,70,4.50,3.05,3.66,0.00,28.24
31141,0.00,-2.34,11.94,13.68,174,1.45,5474,0.00,0.00,66.67,16,25.50,23.36,70,4.50,2.47,3.64,0.00,27.06
31398,0.00,-2.34,12.06,13.60,174,1.42,5474,0.00,0.00,66.67,16,27.00,23.36,70,4.50,1.89,3.60,0.00,26.67
31655,0.00,-2.34,12.06,13.60,174,1.40,5535,0.00,0.00,66.67,16,27.00,23.79,70,4.50,1.89,3.60,0.00,27.45
31912,0.00,-2.34,12.06,13.68,172,1.40,5576,0.00,0.00,66.67,16,27.00,22.60,70,4.50,1.60,3.60,0.00,26.67
32170,0.00,-2.34,12.06,13.76,172,1.33,5622,0.00,0.00,66.67,16,28.50,21.59,70,4.50,1.02,3.56,0.00,25.49
32428,0.00,-2.34,12.06,13.68,172,1.32,5716,0.00,0.00,66.67,16,29.50,21.72,70,4.50,0.58,3.56,0.00,25.49
32686,0.00,-2.34,12.06,13.76,172,1.31,5708,0.00,0.00,66.67,16,30.00,21.92,70,4.50,0.58,3.56,0.39,25.88
32944,0.00,-2.34,12.06,13.52,172,1.35,5800,0.00,0.00,66.67,16,29.00,23.49,70,4.50,1.16,3.62,0.39,27.06
33203,0.00,-2.34,12.06,13.76,172,1.26,5850,0.00,0.00,66.67,16,31.00,22.46,70,4.50,0.29,3.54,0.78,25.49
33459,0.00,-2.34,12.06,13.52,172,1.20,5864,0.00,0.00,66.67,16,33.50,21.27,70,4.50,-1.16,3.44,0.78,23.14
33717,0.00,-2.34,12.06,13.76,171,1.23,5924,0.00,0.00,66.67,16,33.00,22.75,72,4.50,-0.73,3.54,1.57,23.92
33975,0.00,-2.34,12.06,13.68,171,1.16,5891,0.00,0.00,66.67,16,34.00,21.37,72,4.50,-1.45,3.44,1.57,22.75
34231,0.00,-2.34,12.06,13.76,171,1.15,5971,0.00,0.00,66.67,16,34.00,21.66,72,4.50,-1.45,3.46,2.35,22.75
34489,0.00,-2.34,12.06,13.68,171,1.09,5981,0.00,0.00,66.67,16,35.50,20.41,72,4.50,-2.03,3.40,2.35,21.57
34749,0.00,-2.34,12.06,13.60,171,1.08,6029,0.00,0.00,66.67,16,36.00,20.58,72,4.50,-2.18,3.40,2.35,21.57
35006,0.00,-2.34,12.06,13.76,171,1.07,6043,0.00,0.00,66.67,16,36.50,20.63,72,4.50,-2.32,3.38,3.14,21.57
35264,0.00,-2.34,12.17,13.60,169,0.90,5502,0.00,0.00,66.67,16,10.50,16.04,72,0.00,-8.85,3.14,0.00,0.00
